Season,Name,Team,IP,ERA,K/BB,AVG,WHIP,BABIP,FIP,LD%,GB%,FB%,IFFB%,HR/FB,xFIP,SwStr%,K%,BB%,K-BB%,SIERA,E-F,FA-Z (sc),Barrel%,HardHit%,xERA,Stf+ FA,Stuff+,Location+,Pitching+,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
2022,Luis Castillo,- - -,150.1,2.993348217,3.71111111,0.209964413,1.084257243,0.27486911,3.072519692,0.195876288,0.469072164,0.335051546,0.107692307,0.1,3.22849324,0.12569832,0.27154472,0.07317073,0.19837398,3.34887167,-0.079171476,7.862782611,0.06835443,0.3721519,,112.9796364,104.3328254,102.0175667,103.8669798,0.33143264,0.69900272,0.49321628,0.61075269,0.82619974,0.74514563,0.44014366,0.15841979,0.28411812,Luis Castillo,15689,622491
2022,Nathan Eovaldi,BOS,109.1,3.868902619,5.15,0.261958998,1.234756155,0.298412698,4.301455447,0.164670658,0.47005988,0.365269461,0.114754098,0.172131147,3.456379804,0.12420932,0.22391304,0.04347826,0.18043478,3.551078955,-0.432552828,8.4536023,0.10714286,0.44940476,,90.01364318,106.7520138,106.0473533,107.0539125,0.36326531,0.72990777,0.52328925,0.61797753,0.85559567,0.76263736,0.43645773,0.15986199,0.28407131,Nathan Eovaldi,9132,543135
2024,Mitch Keller,PIT,148.1,3.761797882,3.35,0.242634315,1.213483188,0.288732394,3.900082455,0.220454545,0.409090909,0.370454545,0.079754601,0.104294478,4.071394818,0.09079118,0.21303657,0.063593,0.14944356,4.074842742,-0.138284573,8.413383033,0.06772009,0.3724605,,87.7371831,100.1651082,101.8285714,100.4136364,0.31996855,0.66794995,0.47641714,0.68304668,0.8832853,0.80926431,0.44958892,0.19325551,0.28404669,Mitch Keller,17594,656605
2024,Zach Eflin,- - -,135.1,3.724137966,7.46666667,0.255514706,1.137931045,0.293975904,3.542098263,0.194379391,0.426229508,0.3793911,0.129629629,0.104938271,3.718696347,0.09466264,0.19928826,0.02669039,0.17259787,3.847239999,0.182039703,7.274770101,0.06712963,0.36111111,,61.41444655,92.28896506,107.9221911,103.18516,0.35304991,0.6670354,0.4959718,0.67277487,0.89552239,0.80913706,0.4551863,0.18932528,0.28398792,Zach Eflin,13774,621107
2023,Colin Rea,MIL,113.2,4.750733244,3.21875,0.231651376,1.170088003,0.254019293,4.882606378,0.188449848,0.422492401,0.38905775,0.1171875,0.171875,4.228316257,0.10284464,0.21868365,0.06794055,0.1507431,4.290577989,-0.131873134,8.487062548,0.08408408,0.43243243,,82.05273224,88.86417582,104.3538462,99.09483516,0.31653992,0.70038911,0.47888097,0.65165165,0.86666667,0.78465063,0.42292924,0.18107221,0.28391685,Colin Rea,12317,607067
2023,Joe Musgrove,SDP,97.1,3.051370022,4.61904762,0.243902439,1.140411018,0.305343511,3.522163661,0.221402214,0.450184501,0.328413284,0.056179775,0.11235955,3.698344897,0.11368015,0.24310777,0.05263158,0.19047619,3.767166187,-0.470793639,7.480600161,0.05147059,0.33088235,,79.72796834,106.2661489,104.4372816,102.4693851,0.38546256,0.64330218,0.49225806,0.61142857,0.90072639,0.76802097,0.41419355,0.1701991,0.28387925,Joe Musgrove,12970,605397
2021,José Urquidy,HOU,107,3.61682243,4.73684211,0.21641791,0.990654206,0.237288136,4.141996739,0.221498371,0.32247557,0.456026058,0.164285714,0.121428571,4.385087372,0.11833231,0.21276596,0.04491726,0.1678487,4.272728604,-0.525174309,11.41935322,0.09294872,0.35897436,,98.37536394,108.3288866,107.3910723,109.1182658,0.32515337,0.72794118,0.52667075,0.64528302,0.83333333,0.77532014,0.50030656,0.16554261,0.28387492,Jose Urquidy,18413,664353
2023,Max Fried,ATL,77.2,2.549356307,4.44444444,0.240549828,1.133047247,0.308823529,3.139160527,0.16826923,0.576923076,0.254807692,0.037735849,0.132075471,3.09573962,0.11655949,0.25723473,0.05787781,0.19935691,3.382060477,-0.589804221,7.64646605,0.03791469,0.32701422,,90.24140436,95.92163265,98.09069388,100.5342041,0.3238342,0.68855932,0.46221865,0.6,0.86153846,0.74782609,0.37942122,0.16720257,0.28376206,Max Fried,13743,608331
2021,Danny Duffy,KCR,60,2.55,2.90909091,0.22907489,1.233333333,0.292993631,3.436700789,0.226993865,0.325153374,0.44785276,0.178082191,0.08219178,4.283341376,0.13480885,0.25702811,0.08835341,0.1686747,4.179673757,-0.886700789,11.14881089,0.06748466,0.40490798,,101.3635294,100.4206237,101.3247485,102.1041247,0.34851138,0.6643026,0.48289738,0.57788945,0.82206406,0.72083333,0.42555332,0.14889336,0.28370221,Danny Duffy,3542,518633
2023,Clarke Schmidt,NYY,158.1,4.661052781,3.2173913,0.266141732,1.35789478,0.313174946,4.436093029,0.18556701,0.437113402,0.377319587,0.12568306,0.13114754,4.376493265,0.1012939,0.21387283,0.06647399,0.14739884,4.308820967,0.224959752,,0.07597536,0.41067762,,,101.5255295,101.7449647,103.6053512,0.32387863,0.65374895,0.46873844,0.62118126,0.88659794,0.78374112,0.43914169,0.18225508,0.28354898,Clarke Schmidt,19899,657376
2021,Andrew Heaney,- - -,120,5.475,3.5,0.24137931,1.266666667,0.2909699,4.670034122,0.224299065,0.330218068,0.445482866,0.076923076,0.174825174,4.064232323,0.12698413,0.27504912,0.07858546,0.19646365,3.852826742,0.804965878,8.652761961,0.09259259,0.39506173,,99.10847039,98.22960369,101.5414988,101.2560301,0.35670262,0.68127962,0.48459384,0.6587473,0.80173913,0.73795761,0.39402428,0.15639589,0.28338002,Andrew Heaney,15423,571760
2022,Nestor Cortes,NYY,158.1,2.444210605,4.28947368,0.187826087,0.922105293,0.232323232,3.125062581,0.191747572,0.334951456,0.47330097,0.133333333,0.082051282,3.634570179,0.11075051,0.26504065,0.06178862,0.20325203,3.480330785,-0.680851976,11.47251455,0.05339806,0.34466019,,107.6487985,103.5767357,102.3915144,104.2229395,0.34689507,0.71052632,0.50385396,0.69753086,0.83333333,0.78019324,0.431643,0.17241379,0.2831643,Nestor Cortes,17874,641482
2023,Kyle Hendricks,CHC,137,3.744525547,3.44444444,0.252285192,1.204379562,0.283446712,3.809784885,0.195991091,0.46325167,0.340757238,0.130718954,0.08496732,4.422652172,0.09232955,0.16089965,0.0467128,0.11418685,4.631441777,-0.065259338,8.476974487,0.06167401,0.31277533,,67.11527778,59.72648315,105.3120551,93.42937826,0.36433513,0.62903226,0.46559089,0.71729958,0.87968442,0.80122324,0.38253441,0.19081439,0.28314394,Kyle Hendricks,12049,543294
2021,Zach Eflin,PHI,105.2,4.173501678,6.1875,0.274231678,1.249211387,0.326860841,3.681075144,0.236024844,0.434782608,0.329192546,0.08490566,0.141509433,3.605577213,0.10216718,0.2239819,0.0361991,0.18778281,3.807178274,0.492426534,8.051932983,0.06790123,0.38888889,,73.27,94.92878412,108.3876551,104.8967742,0.33406836,0.69915254,0.49411765,0.68646865,0.85858586,0.79323308,0.43839009,0.18080495,0.28297214,Zach Eflin,13774,621107
2022,Kyle Hendricks,CHC,84.1,4.802371831,2.75,0.258358663,1.292490197,0.282258065,4.819940986,0.211538461,0.361538461,0.426923076,0.099099099,0.135135135,4.456158401,0.10319228,0.18539326,0.06741573,0.11797753,4.428491795,-0.017569155,9.238527436,0.09885932,0.3878327,,70.51089385,97.99324425,102.4567929,98.65850037,0.33171913,0.64683301,0.45360059,0.67518248,0.85163205,0.77250409,0.38678545,0.1796585,0.28285078,Kyle Hendricks,12049,543294
2021,Kenta Maeda,MIN,106.1,4.655172636,3.53125,0.256038647,1.297805705,0.315789474,4.10106865,0.242424242,0.383838383,0.373737373,0.135135135,0.144144144,3.986750739,0.13577465,0.24944812,0.07064018,0.17880795,3.975135309,0.554103987,9.224442359,0.06312292,0.36212625,,71.53224401,100.2754653,102.3670615,100.9736041,0.35191956,0.7195301,0.49295775,0.57662338,0.84081633,0.72457143,0.38366197,0.14704225,0.2828169,Kenta Maeda,18498,628317
