Season,Name,Team,IP,ERA,K/BB,AVG,WHIP,BABIP,LOB%,FIP,LD%,GB%,FB%,IFFB%,HR/FB,xFIP,SwStr%,K%,BB%,K-BB%,SIERA,E-F,FA-Z (sc),Barrel%,HardHit%,xERA,Stf+ FA,Stuff+,Location+,Pitching+,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
2022,Jesús Luzardo,MIA,100.1,3.318937045,3.42857143,0.190082645,1.036544903,0.253218884,0.7173913,3.12239778,0.239669421,0.400826446,0.359504132,0.068965517,0.114942528,3.110359289,0.13807786,0.3,0.0875,0.2125,3.283189218,0.196539266,8.96159734,0.06584362,0.3909465,,109.9322245,100.8153893,98.13698297,98.05626521,0.31072874,0.67378049,0.45559611,0.53745928,0.80769231,0.69692924,0.39902676,0.17214112,0.31021898,Jesus Luzardo,19959,666200
2021,Kevin Gausman,SFG,192,2.8125,4.54,0.208044383,1.041666667,0.274261603,0.78409091,3.003367456,0.216494845,0.418556701,0.364948453,0.073446327,0.11299435,3.275722125,0.15289807,0.29290323,0.06451613,0.2283871,3.420783309,-0.190867456,9.746460192,0.0708502,0.40890688,,97.93468099,101.1715676,103.63048,105.6406848,0.35575758,0.72337278,0.52131912,0.53151618,0.81186094,0.70670927,0.45036642,0.15722851,0.31012658,Kevin Gausman,14107,592332
2022,Clayton Kershaw,LAD,126.1,2.279683469,5.95652174,0.205128205,0.941952545,0.267912773,0.79439252,2.566256837,0.194528875,0.47112462,0.334346504,0.1,0.09090909,2.826209099,0.13897937,0.27789047,0.04665314,0.23123732,2.982782542,-0.286573368,10.87613777,0.04229607,0.33232628,,102.3865489,117.1702336,103.6569799,106.0373167,0.35557674,0.69356873,0.50108578,0.52815013,0.85454545,0.72264355,0.43051031,0.17100977,0.30998914,Clayton Kershaw,2036,477132
2021,Patrick Sandoval,LAA,79.2,3.389121447,2.77419355,0.213559322,1.179916356,0.273631841,0.74884793,3.634469284,0.193236714,0.507246376,0.299516908,0.129032258,0.129032258,3.702131861,0.15308454,0.26060606,0.09393939,0.16666667,3.975922043,-0.245347837,9.717147525,0.05263158,0.33492823,,76.15552408,89.10697853,95.91434049,95.47177914,0.34340992,0.67216495,0.46493902,0.52816901,0.79447853,0.6704918,0.36966463,0.15689261,0.30997715,Patrick Sandoval,19447,663776
2022,Brandon Woodruff,MIL,153.1,3.052174014,4.52380952,0.212914485,1.069565253,0.284931507,0.78581363,3.079822305,0.19047619,0.375661375,0.433862433,0.079268292,0.109756097,3.137086974,0.14066194,0.30645161,0.06774194,0.23870968,3.025599276,-0.027648291,10.26167577,0.07049608,0.36814621,,123.5954964,115.5331225,106.9820949,108.556996,0.3385989,0.69778189,0.49172577,0.59026369,0.79470199,0.71394231,0.42631994,0.16903073,0.30969267,Brandon Woodruff,16162,605540
2020,Adam Wainwright,STL,65.2,3.15228402,3.6,0.220408163,1.05076134,0.247252747,0.78767123,4.105124828,0.222222222,0.433862433,0.343915343,0.092307692,0.138461538,4.232104176,0.10860215,0.20610687,0.05725191,0.14885496,4.394441712,-0.952840809,8.559045836,0.06282723,0.36649215,,78.25,99.23741935,103.4570968,101.4022581,0.32282004,0.64194373,0.45698925,0.61494253,0.86454183,0.76235294,0.42043011,0.20107527,0.30967742,Adam Wainwright,2233,425794
2021,Charlie Morton,ATL,185.2,3.344703953,3.72413793,0.199706314,1.044883361,0.267260579,0.71049841,3.175420119,0.23245614,0.478070175,0.289473684,0.098484848,0.121212121,3.30950882,0.12353532,0.28571429,0.07671958,0.20899471,3.534546079,0.169283834,7.30178474,0.04946237,0.32473118,,91.69209559,113.2775209,100.6258961,104.8242881,0.31268437,0.64551084,0.45664546,0.54528302,0.84652278,0.72947214,0.43254101,0.18613994,0.30967526,Charlie Morton,4676,450203
2019,Kenta Maeda,LAD,137,4.13868567,3.12765957,0.205479452,1.109488928,0.249275362,0.71097372,3.987732017,0.211699164,0.406685236,0.381615598,0.116788321,0.138686131,4.17401817,0.13907889,0.26156584,0.08362989,0.17793594,4.220649611,0.150953653,8.780593892,0.0467033,0.28846154,,,,,,0.33873457,0.68227425,0.47925217,0.57630979,0.80555556,0.70980019,0.40902873,0.17054264,0.30962152,Kenta Maeda,18498,628317
2021,Logan Webb,SFG,147.1,3.054298748,4.36111111,0.233151184,1.11312221,0.310704961,0.74654956,2.728857637,0.206718346,0.607235142,0.186046511,0.055555555,0.125,2.796962208,0.12392192,0.26475548,0.06070826,0.20404722,3.149608384,0.325441111,6.229619936,0.05612245,0.39030612,,76.36744186,107.1747826,102.4261327,102.997254,0.34690681,0.62526998,0.46391285,0.54176072,0.8791019,0.73287671,0.42033591,0.18565592,0.30957785,Logan Webb,17995,657277
2022,Spencer Strider,ATL,107.1,2.767080876,4.85294118,0.181818182,0.987577687,0.290178571,0.7358871,1.919884361,0.225108225,0.419913419,0.354978354,0.134146341,0.085365853,2.203023733,0.1517094,0.38106236,0.07852194,0.30254042,2.406947807,0.847196515,10.36847182,0.05194805,0.35064935,,148.0335505,140.2905449,101.9367521,110.2090812,0.34307257,0.69297164,0.49465812,0.52472527,0.8024911,0.69330454,0.4332265,0.15758547,0.30929487,Spencer Strider,27498,675911
2022,Braxton Garrett,MIA,88,3.579545765,3.75,0.253687316,1.250000108,0.320833333,0.76350093,3.555612858,0.214574898,0.477732793,0.307692307,0.092105263,0.118421052,3.504568248,0.1183844,0.24128686,0.06434316,0.1769437,3.522425358,0.023932907,9.234034703,0.07228916,0.38554217,,68.77290503,93.89239358,101.3046057,98.85157013,0.36956522,0.63157895,0.48050139,0.53921569,0.92447917,0.75362319,0.42339833,0.1908078,0.3091922,Braxton Garrett,21844,666129
2019,Robbie Ray,ARI,174.1,4.336520203,2.79761905,0.227963526,1.342256253,0.305343511,0.75126904,4.286667251,0.259259259,0.37037037,0.37037037,0.1,0.2,3.761127363,0.13642298,0.3145917,0.1124498,0.2021419,4.024662205,0.049852952,10.57978949,0.09692671,0.38534279,,,,,,0.31531532,0.6635514,0.44908616,0.56302521,0.79769526,0.69622093,0.38413838,0.17265013,0.30907311,Robbie Ray,11486,592662
2023,Cristopher Sánchez,PHI,98.1,3.477966282,5.9375,0.235294118,1.057627173,0.273764259,0.74468085,4.017752263,0.17090909,0.57090909,0.258181818,0.070422535,0.225352112,3.096273991,0.11440386,0.24173028,0.04071247,0.20101781,3.338164242,-0.539785982,,0.08243728,0.40501792,,,82.81459198,101.0275242,99.62441217,0.37439614,0.61797753,0.47898001,0.58709677,0.9012987,0.76115108,0.42935906,0.19434873,0.30875258,Cristopher Sanchez,20778,650911
2022,Bailey Falter,PHI,76.2,3.756521864,4.73333333,0.259259259,1.20000004,0.297169811,0.80357143,4.455909307,0.243362831,0.323008849,0.433628318,0.091836734,0.142857142,3.974294529,0.11661074,0.22327044,0.04716981,0.17610063,3.798332953,-0.699387443,11.05166169,0.07964602,0.37168142,,99.44645669,95.86568792,104.954698,102.8378356,0.3234375,0.67753623,0.48741611,0.59903382,0.85026738,0.76075731,0.46308725,0.19211409,0.30872483,Bailey Falter,20070,663559
2022,Max Scherzer,NYM,145.1,2.291284484,7.20833333,0.203773585,0.908256913,0.276162791,0.83333333,2.61701814,0.193732193,0.31054131,0.495726495,0.132183908,0.074712643,3.226542998,0.14766959,0.30619469,0.04247788,0.26371681,2.875481601,-0.325733656,9.469376868,0.08403361,0.33893557,,107.5620549,98.20661119,103.719325,104.8434119,0.37772397,0.70905172,0.51961237,0.57264957,0.81762918,0.71580817,0.42824181,0.16059068,0.30826027,Max Scherzer,3137,453286
2022,Joe Musgrove,SDP,181,2.933701657,4.38095238,0.225146199,1.082872928,0.276150628,0.79799107,3.587569123,0.191919191,0.446464646,0.361616161,0.117318435,0.122905027,3.471470357,0.11005291,0.24864865,0.05675676,0.19189189,3.447311254,-0.653867466,7.941134423,0.06,0.324,,91.56170839,106.7384398,103.6691846,104.7101306,0.3554878,0.61441744,0.46452524,0.62092624,0.87585266,0.76291793,0.42110837,0.1978836,0.30793651,Joe Musgrove,12970,605397
2021,Huascar Ynoa,ATL,90,4.1,4,0.221238938,1.111111111,0.271111111,0.73459716,3.936700789,0.208510638,0.472340425,0.319148936,0.053333333,0.186666666,3.384780339,0.13283379,0.27173913,0.06793478,0.20380435,3.600177507,0.163299211,10.01502678,0.08786611,0.42259414,,96.39130435,109.5907196,98.38049765,101.2197714,0.34069767,0.65460526,0.47070845,0.50511945,0.87437186,0.71780029,0.41416894,0.17506812,0.30790191,Huascar Ynoa,20468,660623
2023,Blake Snell,SDP,180,2.25,2.36363636,0.1796875,1.188888889,0.255754476,0.86734694,3.438373693,0.214814814,0.444444444,0.34074074,0.072463768,0.108695652,3.622610038,0.1533123,0.31536388,0.13342318,0.1819407,4.057019764,-1.188373693,11.30314883,0.07389163,0.33743842,,120.470279,106.8767457,95.40094787,100.2517852,0.30834114,0.67601547,0.42834596,0.46504559,0.80829757,0.64185704,0.32638889,0.15457413,0.30788644,Blake Snell,13543,605483
2023,Charlie Morton,ATL,163.1,3.636734807,2.20481928,0.241545894,1.426530657,0.320754717,0.77639752,3.873407726,0.222222222,0.43287037,0.344907407,0.073825503,0.093959731,4.267383726,0.12583246,0.25558659,0.11592179,0.13966481,4.442135561,-0.236672919,6.323177769,0.07762557,0.38812785,,73.92383592,106.436642,96.32932066,98.12111932,0.31200453,0.6133829,0.42610837,0.52268603,0.85454545,0.70355078,0.37860662,0.18121276,0.30704522,Charlie Morton,4676,450203
2020,Kyle Hendricks,CHC,81.1,2.87704936,8,0.238562092,0.995901702,0.271551724,0.82352941,3.547976715,0.210743801,0.47107438,0.318181818,0.129870129,0.129870129,3.775161462,0.116179,0.2031746,0.02539683,0.17777778,3.998078262,-0.670927354,8.533344363,0.04545455,0.30991736,,58.80909091,87.96826087,110.1923478,102.7493043,0.34775641,0.66914498,0.49655766,0.64976959,0.83611111,0.7660312,0.46299484,0.19018933,0.30636833,Kyle Hendricks,12049,543294
2022,Edward Cabrera,MIA,71.2,3.013953595,2.27272727,0.176706827,1.074418643,0.207317073,0.86111111,4.591500822,0.164705882,0.452941176,0.382352941,0.076923076,0.153846153,4.120207939,0.13333333,0.25773196,0.11340206,0.1443299,4.050288326,-1.577547226,9.42861926,0.0862069,0.33333333,,107.5538776,103.42,94.77720165,96.00773663,0.33546735,0.62672811,0.43950617,0.56870229,0.81985294,0.69662921,0.35720165,0.17283951,0.30617284,Edward Cabrera,21690,665795
2019,Griffin Canning,LAA,88.1,4.177359092,3.24137931,0.223880597,1.17735866,0.271929825,0.75692964,4.25551906,0.185654008,0.367088607,0.447257383,0.056603773,0.122641509,4.729358639,0.13907285,0.25268817,0.07795699,0.17473118,4.30820063,-0.078159968,10.20613004,0.05809129,0.32365145,,,,,,0.31866953,0.66435986,0.45099338,0.5016835,0.83854167,0.69162996,0.38278146,0.16688742,0.30596026,Griffin Canning,19867,656288
2022,Charlie Morton,ATL,172,4.343023256,3.25396825,0.230293663,1.23255814,0.292270531,0.75995807,4.257779839,0.21590909,0.397727272,0.386363636,0.088235294,0.164705882,3.604656575,0.12228729,0.28159341,0.08653846,0.19505495,3.475390347,0.085243417,7.251308774,0.09502262,0.42081448,,86.72158273,105.470442,99.18594613,101.256768,0.31986143,0.65414176,0.45470203,0.55595668,0.85770235,0.73106061,0.40337582,0.1832587,0.30554599,Charlie Morton,4676,450203
2022,Carlos Rodón,SFG,178,2.882022472,4.55769231,0.2,1.028089888,0.293103448,0.75059102,2.25288044,0.21307506,0.341404358,0.445520581,0.130434782,0.065217391,2.906745442,0.14103853,0.33380282,0.07323944,0.26056338,2.826217414,0.629142032,10.69559381,0.0645933,0.39712919,,116.5550931,117.9950638,102.9760242,107.6073539,0.34432019,0.69828927,0.49681742,0.57606838,0.80734967,0.71611598,0.43082077,0.16448911,0.30552764,Carlos Rodon,16137,607074
2023,Domingo Germán,NYY,103.2,4.774919731,3.4375,0.208762887,1.090032181,0.236434109,0.63736264,4.740570943,0.209386281,0.379061371,0.411552346,0.122807017,0.175438596,4.050687645,0.1488959,0.25821596,0.07511737,0.18309859,3.957311807,0.034348789,9.317145869,0.09352518,0.39928058,,88.36213152,92.83405063,100.2455696,98.13873418,0.36550976,0.70953101,0.50915982,0.53412463,0.8315565,0.70719603,0.41756159,0.15646688,0.30536278,Domingo German,17149,593334
2021,Trevor Rogers,MIA,133,2.639097744,3.41304348,0.214428858,1.15037594,0.300595238,0.7486631,2.545973972,0.24251497,0.401197604,0.356287425,0.058823529,0.050420168,3.538147604,0.1406178,0.28545455,0.08363636,0.20181818,3.720128629,0.093123772,8.773922268,0.0497076,0.3625731,,92.90959233,98.75819105,102.3464236,103.0732349,0.33657745,0.69123932,0.48962656,0.56626506,0.80680062,0.71280603,0.43153527,0.16366989,0.30428769,Trevor Rogers,22286,669432
2021,Austin Gomber,COL,115.1,4.52601176,2.75609756,0.22972973,1.239884448,0.263665595,0.69491525,4.609340544,0.19076923,0.443076923,0.366153846,0.058823529,0.168067226,4.175459829,0.11345219,0.23155738,0.08401639,0.14754098,4.289550405,-0.083328784,10.63603334,0.09365559,0.33534743,,88.2250996,96.20538629,99.57568009,96.33813928,0.30889541,0.64855072,0.46083198,0.58544304,0.85288641,0.75381008,0.44732577,0.19070773,0.30415991,Austin Gomber,16561,596295
2021,Joe Ross,WSN,103,4.019417476,3.24242424,0.232323232,1.213592233,0.275735294,0.73260073,4.432170045,0.200704225,0.429577464,0.369718309,0.085714285,0.161904761,4.085160562,0.11124845,0.24485126,0.07551487,0.16933638,4.053554711,-0.412752569,8.324931752,0.0899654,0.37716263,,83.10265152,89.89340796,104.1728234,98.21579602,0.30415264,0.63823934,0.45426452,0.65313653,0.81465517,0.75510204,0.44932015,0.19283066,0.30407911,Joe Ross,12972,605452
2021,Trevor Bauer,LAD,107.2,2.591331331,3.7027027,0.181122449,1.003095999,0.220338983,0.88862559,4.033811233,0.191235059,0.334661354,0.474103585,0.109243697,0.159663865,3.689778033,0.12646894,0.31712963,0.08564815,0.23148148,3.484621904,-1.442479902,11.77391351,0.10588235,0.42352941,,141.9289833,125.9952549,99.15916204,107.7409894,0.31439394,0.65116279,0.45215445,0.55120482,0.83823529,0.72029703,0.40906547,0.17739228,0.30386122,Trevor Bauer,12703,545333
2023,Chris Sale,BOS,102.2,4.295454652,4.31034483,0.224226804,1.129870158,0.290322581,0.69902913,3.800494918,0.192307692,0.373076923,0.434615384,0.123893805,0.132743362,3.720904802,0.13157895,0.29411765,0.06823529,0.22588235,3.503691716,0.494959733,6.258480924,0.08365019,0.3460076,,99.37378641,94.16399041,100.0416417,99.4799281,0.36619718,0.64349112,0.47844311,0.62087912,0.81149425,0.72465582,0.40479042,0.1722488,0.30382775,Chris Sale,10603,519242
2022,Brady Singer,KCR,147.2,3.108352359,4.23529412,0.24137931,1.130925586,0.297435897,0.80287206,3.552611619,0.2025,0.485,0.3125,0.112,0.136,3.309131978,0.09326881,0.24201681,0.05714286,0.18487395,3.42592558,-0.44425926,6.322966766,0.08108108,0.41031941,,39.25,89.63632761,102.0661823,99.89269044,0.296,0.61974585,0.441707,0.62432432,0.88485804,0.78884462,0.45006599,0.21029476,0.30356357,Brady Singer,25377,663903
2020,Carlos Carrasco,CLE,68,2.911765033,3.03703704,0.219123506,1.205882488,0.291925466,0.85164835,3.588478183,0.221556886,0.443113772,0.335329341,0.071428571,0.142857142,3.647063127,0.15077203,0.29285714,0.09642857,0.19642857,3.912513504,-0.676713151,8.778312004,0.08284024,0.34911243,,93.07251309,107.5720798,99.46894587,101.900095,0.3323217,0.71493213,0.48592189,0.48401826,0.83227848,0.68971963,0.40145322,0.15258856,0.30336058,Carlos Carrasco,6632,471911
2021,Carlos Rodón,CHW,132.2,2.374371768,5.13888889,0.185714286,0.957286395,0.267123288,0.82191781,2.64993364,0.173333333,0.376666666,0.45,0.133333333,0.096296296,3.171457894,0.14961694,0.34644195,0.06741573,0.27902622,2.957450896,-0.275561872,10.44832019,0.06557377,0.36065574,,107.3533794,115.1709066,102.1378439,104.6143437,0.34265176,0.71502591,0.50473613,0.54778555,0.8,0.70330652,0.43527289,0.15367283,0.30328977,Carlos Rodon,16137,607074
2020,Brandon Woodruff,MIL,73.2,3.054299064,5.05555556,0.20295203,0.990950363,0.269005848,0.79192547,3.204993978,0.146067415,0.494382022,0.359550561,0.171875,0.140625,3.292007964,0.13047069,0.3105802,0.06143345,0.24914676,3.303301252,-0.150694914,10.01557127,0.07222222,0.33333333,,130.457177,120.2057214,106.2873964,109.9094527,0.31166913,0.69662921,0.48142031,0.63981043,0.77956989,0.72898799,0.44095789,0.17258464,0.30305533,Brandon Woodruff,16162,605540
2021,Dylan Cease,CHW,165.2,3.911469053,3.32352941,0.220285261,1.249497059,0.309090909,0.7393617,3.405446612,0.225,0.3325,0.4425,0.129943502,0.11299435,3.721093088,0.1481231,0.31920904,0.0960452,0.22316384,3.566489343,0.506022441,11.10860247,0.09876543,0.38518519,,131.0754323,126.0365117,97.32470309,104.1266373,0.3254103,0.67647059,0.46668921,0.53913043,0.78509317,0.6826087,0.4024349,0.15488671,0.30300981,Dylan Cease,18525,656302
2021,Yu Darvish,SDP,166.1,4.220441011,4.52272727,0.219395866,1.09418841,0.273631841,0.72281167,3.903501079,0.176886792,0.370283018,0.452830188,0.083333333,0.145833333,3.751742727,0.1209823,0.29221733,0.06461087,0.22760646,3.489159367,0.316939932,11.20688604,0.08837209,0.35116279,,131.9870915,120.2772939,101.1991602,106.5280871,0.30013369,0.67714061,0.47345612,0.56347439,0.8387471,0.74446987,0.45973276,0.18201517,0.30299747,Yu Darvish,13074,506433
2021,Dylan Bundy,LAA,85.2,6.093385395,2.4516129,0.252225519,1.354085643,0.275720165,0.64049587,5.422952477,0.205426356,0.410852713,0.38372093,0.08080808,0.181818181,4.730405965,0.0971831,0.20320856,0.0828877,0.12032086,4.643346402,0.670432918,11.37292628,0.09961686,0.37547893,,107.3497992,98.09828938,101.8010691,98.47441197,0.31099874,0.61881978,0.4471086,0.61382114,0.88917526,0.78233438,0.44217207,0.2056338,0.3028169,Dylan Bundy,12917,605164
2021,Rich Hill,- - -,155.2,3.758030132,2.80769231,0.230902778,1.188436879,0.273838631,0.78088578,4.358471002,0.215130023,0.352245862,0.432624113,0.098360655,0.114754098,4.678888162,0.09785301,0.22670807,0.08074534,0.14596273,4.410724759,-0.60044087,11.20137601,0.08837209,0.34651163,,96.61372896,101.0902863,98.93022149,102.3679348,0.29471229,0.64462081,0.45867769,0.66226913,0.85088919,0.78648649,0.46859504,0.20478943,0.30264244,Rich Hill,4806,448179
2021,Brady Singer,KCR,128.1,4.909091104,2.47169811,0.279693487,1.550649412,0.350132626,0.67752101,4.04276143,0.223650385,0.498714652,0.277634961,0.083333333,0.129629629,4.109393456,0.10188019,0.22354949,0.09044369,0.1331058,4.297565373,0.866329674,9.533919198,0.05626598,0.37595908,,60.28571429,101.9283362,99.90836222,97.56850087,0.28361669,0.62638469,0.43244425,0.60490463,0.8585209,0.76440849,0.43419327,0.20069961,0.3025798,Brady Singer,25377,663903
2019,Matthew Boyd,DET,185.1,4.564748327,4.76,0.243835616,1.230215861,0.306843267,0.74421169,4.320124614,0.194968553,0.356394129,0.448637316,0.121495327,0.18224299,3.881401897,0.14047466,0.30203046,0.06345178,0.23857868,3.613266063,0.244623713,10.56653781,0.08536585,0.3495935,,,,,,0.34731544,0.70068545,0.49693647,0.56199678,0.82173913,0.71706684,0.4234118,0.1619628,0.30243746,Matthew Boyd,15440,571510
2019,Andrew Heaney,LAA,95.1,4.909091171,3.93333333,0.25,1.290209859,0.311965812,0.75490196,4.630093467,0.228,0.336,0.436,0.091743119,0.183486238,4.177192476,0.14150385,0.28850856,0.07334963,0.21515892,3.868329255,0.278997704,,0.09448819,0.3976378,,,,,,0.33122363,0.68016194,0.48431024,0.53184713,0.81746032,0.70782396,0.43872114,0.16044997,0.30195382,Andrew Heaney,15423,571760
2023,Zach Eflin,TBR,177.2,3.495309468,7.75,0.233727811,1.024390215,0.295116773,0.73232323,3.007385582,0.165975103,0.497925311,0.336099585,0.11728395,0.11728395,3.124700687,0.11128344,0.26458037,0.0341394,0.23044097,3.30157653,0.487923886,8.14327216,0.08979592,0.34897959,,82.97169811,98.05367079,108.4331144,105.7385626,0.37183099,0.64822818,0.49592549,0.65909091,0.85733333,0.77543036,0.44897167,0.19038387,0.30166731,Zach Eflin,13774,621107
2019,Jack Flaherty,STL,196.1,2.750424306,4.2,0.190140845,0.967741885,0.242290749,0.83333333,3.463585015,0.221987315,0.395348837,0.382663847,0.127071823,0.138121546,3.6420889,0.13746461,0.2992228,0.07124352,0.22797927,3.682374554,-0.713160709,8.35714333,0.06889353,0.30271399,,,,,,0.3239824,0.6847906,0.47845234,0.56536503,0.80579399,0.71268902,0.42812205,0.16420258,0.30166719,Jack Flaherty,17479,656427
2019,Sonny Gray,CIN,175.1,2.874524798,3.01470588,0.192733017,1.083650222,0.255474453,0.79676674,3.419332676,0.178997613,0.508353221,0.312649164,0.099236641,0.129770992,3.645108179,0.11344105,0.28954802,0.0960452,0.19350283,3.968440715,-0.544807877,8.649242736,0.06542056,0.32009346,,,,,,0.30299667,0.60433604,0.4176693,0.54029304,0.8819133,0.72839506,0.38054314,0.18803713,0.30147817,Sonny Gray,12768,543243
2020,Trevor Bauer,CIN,73,1.726027578,5.88235294,0.158914729,0.794520631,0.214765101,0.90909091,2.876350789,0.178343949,0.343949044,0.477707006,0.146666666,0.12,3.254722448,0.12875536,0.35971223,0.06115108,0.29856115,2.937124442,-1.150323212,11.40880109,0.06329114,0.37974684,,131.0277174,127.8123066,100.3129698,110.7098747,0.31473534,0.67811159,0.46008584,0.56363636,0.82911392,0.72014925,0.4,0.17253219,0.30128755,Trevor Bauer,12703,545333
2023,Pablo López,MIN,194,3.664948454,4.875,0.23655914,1.154639175,0.312757202,0.76228686,3.332359947,0.184523809,0.452380952,0.363095238,0.103825136,0.13114754,3.283717529,0.14531044,0.29213483,0.05992509,0.23220974,3.367610398,0.332588506,8.236006037,0.0627451,0.34509804,,99.57622244,98.90552797,107.1657067,108.7619993,0.37666089,0.69914927,0.51455026,0.57208589,0.82190265,0.71722365,0.42757937,0.15587847,0.3011889,Pablo Lopez,17085,641154
2019,Luis Castillo,CIN,190.2,3.398601036,2.86075949,0.2,1.143356521,0.261744966,0.76725026,3.696526907,0.180434782,0.552173913,0.267391304,0.089430894,0.178861788,3.479773382,0.15927802,0.2893726,0.10115237,0.18822023,3.945720154,-0.297925871,6.737245729,0.04690832,0.32835821,,,,,,0.3366435,0.69493007,0.46643445,0.5,0.79371069,0.65852003,0.36225459,0.14186194,0.30113996,Luis Castillo,15689,622491
2019,Walker Buehler,LAD,182.1,3.257769744,5.81081081,0.220779221,1.042047561,0.290393013,0.71005917,3.005599963,0.225053078,0.426751592,0.348195329,0.060975609,0.121951219,3.368834515,0.12085976,0.2917232,0.05020353,0.24151968,3.501424064,0.25216978,10.22222085,0.04393305,0.36401674,,,,,,0.33926219,0.68560606,0.50035236,0.60776699,0.8441989,0.7584507,0.46511628,0.18005638,0.30091614,Walker Buehler,19374,621111
2023,Braxton Garrett,MIA,156.2,3.619149171,5.34482759,0.245033113,1.129787307,0.3,0.755886,3.61887017,0.21875,0.495535714,0.285714285,0.0625,0.1484375,3.393097972,0.11270492,0.24068323,0.04503106,0.19565217,3.588270864,0.000279001,8.749075368,0.07572383,0.45657016,,79.24640884,91.22798523,100.6629873,96.66877308,0.3386512,0.64292498,0.47039474,0.5888651,0.8774003,0.75961538,0.43297697,0.18811475,0.30081967,Braxton Garrett,21844,666129
